Activity,time,seconds_elapsed,dBFS
Classroom,1.78E+18,67.415,-35.64478832
Classroom,1.78E+18,67.531,-37.40028824
Classroom,1.78E+18,67.64600024,-33.85230072
Classroom,1.78E+18,67.761,-36.29465928
Classroom,1.78E+18,67.876,-39.67915528
Classroom,1.78E+18,67.992,-36.82989365
Classroom,1.78E+18,68.107,-39.40259129
Classroom,1.78E+18,68.22200024,-42.77719448
Classroom,1.78E+18,68.337,-35.82321623
Classroom,1.78E+18,68.453,-32.81909727
Classroom,1.78E+18,68.569,-35.67695832
Classroom,1.78E+18,68.684,-37.55893903
Classroom,1.78E+18,68.79800024,-42.34993345
Classroom,1.78E+18,68.915,-44.24481247
Classroom,1.78E+18,69.031,-45.64881141
Classroom,1.78E+18,69.145,-44.37542982
Classroom,1.78E+18,69.26200024,-35.16081305
Classroom,1.78E+18,69.377,-36.10638632
Classroom,1.78E+18,69.492,-37.5789757
Classroom,1.78E+18,69.608,-34.22594498
Classroom,1.78E+18,69.723,-35.92210788
Classroom,1.78E+18,69.839,-39.01541234
Classroom,1.78E+18,69.95399976,-38.78190662
Classroom,1.78E+18,70.069,-41.30375146
Classroom,1.78E+18,70.185,-43.38167413
Classroom,1.78E+18,70.3,-43.42088815
Classroom,1.78E+18,70.415,-38.80497672
Classroom,1.78E+18,70.52999976,-37.45944322
Classroom,1.78E+18,70.64600024,-34.58790942
Classroom,1.78E+18,70.76199976,-32.33422999
Classroom,1.78E+18,70.876,-33.86537204
Classroom,1.78E+18,70.991,-32.73829771
Classroom,1.78E+18,71.10599976,-38.46519847
Classroom,1.78E+18,71.22200024,-33.13798967
Classroom,1.78E+18,71.336,-30.04356032
Classroom,1.78E+18,71.452,-26.28079114
Classroom,1.78E+18,71.567,-27.30589039
Classroom,1.78E+18,71.68199976,-27.99652339
Classroom,1.78E+18,71.797,-29.30887648
Classroom,1.78E+18,71.912,-27.72138171
Classroom,1.78E+18,72.027,-29.79442594
Classroom,1.78E+18,72.143,-41.00107659
Classroom,1.78E+18,72.25799976,-33.65855537
Classroom,1.78E+18,72.375,-30.98589897
Classroom,1.78E+18,72.48999976,-31.97965465
Classroom,1.78E+18,72.60600024,-35.04017375
Classroom,1.78E+18,72.72199976,-36.39910009
Classroom,1.78E+18,72.837,-42.21205929
Classroom,1.78E+18,72.953,-36.59389885
Classroom,1.78E+18,73.068,-38.73594942
Classroom,1.78E+18,73.184,-39.18268361
Classroom,1.78E+18,73.299,-41.365573
Classroom,1.78E+18,73.415,-40.37014066
Classroom,1.78E+18,73.52999976,-37.8024846
Classroom,1.78E+18,73.645,-39.47714874
Classroom,1.78E+18,73.76,-45.15516213
Classroom,1.78E+18,73.876,-45.6997552
Classroom,1.78E+18,73.991,-44.28813371
Classroom,1.78E+18,74.10599976,-33.18624474
Classroom,1.78E+18,74.221,-36.29465928
Classroom,1.78E+18,74.337,-34.87698401
Classroom,1.78E+18,74.452,-33.44407806
Classroom,1.78E+18,74.567,-33.28356665
Classroom,1.78E+18,74.68199976,-34.6449598
Classroom,1.78E+18,74.797,-33.48154421
Classroom,1.78E+18,74.912,-45.05971183
Classroom,1.78E+18,75.027,-42.11007116
Classroom,1.78E+18,75.14200024,-40.50956403
Classroom,1.78E+18,75.25799976,-35.98866675
Classroom,1.78E+18,75.373,-21.38109738
Classroom,1.78E+18,75.489,-19.29682947
Classroom,1.78E+18,75.605,-20.24109235
Classroom,1.78E+18,75.721,-21.82090253
Classroom,1.78E+18,75.836,-31.4586515
Classroom,1.78E+18,75.952,-33.19835051
Classroom,1.78E+18,76.067,-40.50956403
Classroom,1.78E+18,76.18200024,-38.5097416
Classroom,1.78E+18,76.299,-34.99536253
Classroom,1.78E+18,76.41400024,-38.37679171
Classroom,1.78E+18,76.529,-36.46943157
Classroom,1.78E+18,76.645,-32.72681603
Classroom,1.78E+18,76.76,-28.48243043
Classroom,1.78E+18,76.875,-38.80497672
Classroom,1.78E+18,76.99000024,-40.62273684
Classroom,1.78E+18,77.10599976,-39.50214413
Classroom,1.78E+18,77.221,-34.63066204
Classroom,1.78E+18,77.336,-34.25325912
Classroom,1.78E+18,77.452,-37.47925141
Classroom,1.78E+18,77.567,-42.85049356
Classroom,1.78E+18,77.68199976,-40.70859476
Classroom,1.78E+18,77.797,-40.82440834
Classroom,1.78E+18,77.913,-41.45913824
Classroom,1.78E+18,78.029,-43.82308452
Classroom,1.78E+18,78.145,-46.33559188
Classroom,1.78E+18,78.26,-45.251673
Classroom,1.78E+18,78.375,-45.10730586
Classroom,1.78E+18,78.48999976,-43.65996442
Classroom,1.78E+18,78.605,-44.37542982
Classroom,1.78E+18,78.72199976,-43.11202398
Classroom,1.78E+18,78.836,-28.13743315
Classroom,1.78E+18,78.953,-27.78610548
Classroom,1.78E+18,79.068,-29.37883034
Classroom,1.78E+18,79.184,-32.10692271
Classroom,1.78E+18,79.299,-34.17157303
Classroom,1.78E+18,79.41400024,-39.6282115
Classroom,1.78E+18,79.52999976,-31.80249179
Classroom,1.78E+18,79.645,-34.21232005
Classroom,1.78E+18,79.76199976,-36.48710378
Classroom,1.78E+18,79.876,-36.34672271
Classroom,1.78E+18,79.991,-35.14564118
Classroom,1.78E+18,80.105,-38.9682063
Classroom,1.78E+18,80.221,-34.34954075
Classroom,1.78E+18,80.336,-38.80497672
Classroom,1.78E+18,80.452,-42.31525919
Classroom,1.78E+18,80.567,-42.14393432
Classroom,1.78E+18,80.68199976,-38.55451432
Classroom,1.78E+18,80.797,-38.3548299
Classroom,1.78E+18,80.913,-38.3548299
Classroom,1.78E+18,81.028,-41.84381614
Classroom,1.78E+18,81.143,-37.65958778
Classroom,1.78E+18,81.26,-38.28927571
Classroom,1.78E+18,81.375,-42.21205929
Classroom,1.78E+18,81.48999976,-37.3806591
Classroom,1.78E+18,81.60600024,-39.30416656
Classroom,1.78E+18,81.721,-42.04273834
Classroom,1.78E+18,81.836,-42.45479456
Classroom,1.78E+18,81.952,-43.53960375
Classroom,1.78E+18,82.067,-44.24481247
Classroom,1.78E+18,82.183,-39.80783748
Classroom,1.78E+18,82.29799976,-36.79316679
Classroom,1.78E+18,82.413,-41.71368802
Classroom,1.78E+18,82.528,-41.52207975
Classroom,1.78E+18,82.644,-37.45944322
Classroom,1.78E+18,82.759,-39.18268361
Classroom,1.78E+18,82.875,-40.97138122
Classroom,1.78E+18,82.991,-38.75889763
Classroom,1.78E+18,83.107,-39.60285122
Classroom,1.78E+18,83.223,-41.45913824
Classroom,1.78E+18,83.33799976,-44.91847474
Classroom,1.78E+18,83.509,-43.30377326
Classroom,1.78E+18,83.62,-37.70017612
Classroom,1.78E+18,83.735,-38.99177725
Classroom,1.78E+18,83.851,-41.33460722
Classroom,1.78E+18,83.96600024,-39.75613561
Classroom,1.78E+18,84.081,-39.80783748
Classroom,1.78E+18,84.196,-38.80497672
Classroom,1.78E+18,84.311,-44.0736564
Classroom,1.78E+18,84.427,-41.24236682
Classroom,1.78E+18,84.54200024,-42.11007116
Classroom,1.78E+18,84.65799976,-29.76990106
Classroom,1.78E+18,84.773,-27.65713667
Classroom,1.78E+18,84.888,-34.18513414
Classroom,1.78E+18,85.004,-32.62415823
Classroom,1.78E+18,85.119,-33.22261279
Classroom,1.78E+18,85.23399976,-37.28317334
Classroom,1.78E+18,85.349,-35.72543783
Classroom,1.78E+18,85.465,-37.07247991
Classroom,1.78E+18,85.58,-41.12088387
Classroom,1.78E+18,85.696,-43.57953895
Classroom,1.78E+18,85.811,-44.28813371
Classroom,1.78E+18,85.928,-43.34263636
Classroom,1.78E+18,86.043,-36.36414677
Classroom,1.78E+18,86.15800024,-37.53894848
Classroom,1.78E+18,86.27399976,-34.19871646
Classroom,1.78E+18,86.39000024,-34.44690162
Classroom,1.78E+18,86.505,-37.84374781
Classroom,1.78E+18,86.62,-39.65364604
Classroom,1.78E+18,86.736,-41.52207975
Classroom,1.78E+18,86.852,-44.0736564
Classroom,1.78E+18,86.96600024,-43.86434773
Classroom,1.78E+18,87.08199976,-36.88527677
Classroom,1.78E+18,87.19800024,-37.3415334
Classroom,1.78E+18,87.313,-42.04273834
Classroom,1.78E+18,87.428,-41.68145834
Classroom,1.78E+18,87.544,-43.15003668
Classroom,1.78E+18,87.65799976,-42.9616152
Classroom,1.78E+18,87.775,-44.03138922
Classroom,1.78E+18,87.889,-36.48710378
Classroom,1.78E+18,88.00600024,-36.34672271
Classroom,1.78E+18,88.121,-37.28317334
Classroom,1.78E+18,88.236,-39.35323952
Classroom,1.78E+18,88.351,-45.75099953
Classroom,1.78E+18,88.46599976,-44.37542982
Classroom,1.78E+18,88.581,-44.37542982
Classroom,1.78E+18,88.697,-36.94101529
Classroom,1.78E+18,88.812,-33.50661173
Classroom,1.78E+18,88.927,-32.17126293
Classroom,1.78E+18,89.04199976,-35.58080358
Classroom,1.78E+18,89.157,-40.53771929
Classroom,1.78E+18,89.273,-40.09783342
Classroom,1.78E+18,89.389,-40.15161619
Classroom,1.78E+18,89.504,-42.8137667
Classroom,1.78E+18,89.62,-40.62273684
Classroom,1.78E+18,89.736,-42.21205929
Classroom,1.78E+18,89.851,-40.48149975
Classroom,1.78E+18,89.96600024,-41.27300491
Classroom,1.78E+18,90.08199976,-37.84374781
Classroom,1.78E+18,90.197,-41.7785084
Classroom,1.78E+18,90.312,-41.27300491
Classroom,1.78E+18,90.427,-42.66839277
Classroom,1.78E+18,90.54200024,-46.28079114
Classroom,1.78E+18,90.657,-42.00926666
Classroom,1.78E+18,90.772,-37.53894848
Classroom,1.78E+18,90.887,-38.82810827
Classroom,1.78E+18,91.004,-39.65364604
Classroom,1.78E+18,91.119,-37.01589411
Classroom,1.78E+18,91.23399976,-37.49910488
Classroom,1.78E+18,91.349,-40.82440834
Classroom,1.78E+18,91.465,-41.24236682
Classroom,1.78E+18,91.58,-38.71306169
Classroom,1.78E+18,91.695,-37.53894848
Classroom,1.78E+18,91.811,-38.94469914
Classroom,1.78E+18,91.92600024,-42.17793001
Classroom,1.78E+18,92.041,-42.5609371
Classroom,1.78E+18,92.157,-41.49055198
Classroom,1.78E+18,92.272,-41.58548068
Classroom,1.78E+18,92.387,-40.79530986
Classroom,1.78E+18,92.50200024,-39.03911191
Classroom,1.78E+18,92.617,-41.27300491
Classroom,1.78E+18,92.733,-41.81110089
Classroom,1.78E+18,92.849,-39.35323952
Classroom,1.78E+18,92.965,-39.50214413
Classroom,1.78E+18,93.081,-41.52207975
Classroom,1.78E+18,93.196,-41.00107659
Classroom,1.78E+18,93.311,-41.87665509
Classroom,1.78E+18,93.42599976,-41.97592348
Classroom,1.78E+18,93.54200024,-44.20170623
Classroom,1.78E+18,93.657,-45.20328352
Classroom,1.78E+18,93.773,-46.50209966
Classroom,1.78E+18,93.888,-44.91847474
Classroom,1.78E+18,94.003,-45.90657186
Classroom,1.78E+18,94.11800024,-45.30033358
Classroom,1.78E+18,94.23399976,-46.11843333
Classroom,1.78E+18,94.349,-44.64270905
Classroom,1.78E+18,94.465,-43.86434773
Classroom,1.78E+18,94.58,-44.37542982
Classroom,1.78E+18,94.696,-43.34263636
Classroom,1.78E+18,94.811,-33.23476939
Classroom,1.78E+18,94.92600024,-32.25779804
Classroom,1.78E+18,95.041,-31.73057982
Classroom,1.78E+18,95.157,-34.34954075
Classroom,1.78E+18,95.272,-34.17157303
Classroom,1.78E+18,95.387,-39.35323952
Classroom,1.78E+18,95.50200024,-41.18141296
Classroom,1.78E+18,95.61799976,-37.49910488
Classroom,1.78E+18,95.733,-38.46519847
Classroom,1.78E+18,95.848,-40.48149975
Classroom,1.78E+18,95.963,-42.6324263
Classroom,1.78E+18,96.07800024,-42.00926666
Classroom,1.78E+18,96.19399976,-38.53209911
Classroom,1.78E+18,96.309,-38.82810827
Classroom,1.78E+18,96.425,-37.88520799
Classroom,1.78E+18,96.541,-35.67695832
Classroom,1.78E+18,96.657,-33.00665413
Classroom,1.78E+18,96.772,-35.29856573
Classroom,1.78E+18,96.888,-33.51917268
Classroom,1.78E+18,97.003,-37.78192628
Classroom,1.78E+18,97.119,-39.2553693
Classroom,1.78E+18,97.235,-38.62210914
Classroom,1.78E+18,97.35000024,-42.6324263
Classroom,1.78E+18,97.465,-38.87455699
Classroom,1.78E+18,97.58,-41.18141296
Classroom,1.78E+18,97.696,-41.58548068
Classroom,1.78E+18,97.811,-42.14393432
Classroom,1.78E+18,97.92600024,-43.74114155
Classroom,1.78E+18,98.04199976,-44.24481247
Classroom,1.78E+18,98.157,-42.9616152
Classroom,1.78E+18,98.272,-46.06498153
Classroom,1.78E+18,98.388,-42.34993345
Classroom,1.78E+18,98.503,-42.2463232
Classroom,1.78E+18,98.61799976,-40.28754838
Classroom,1.78E+18,98.73400024,-43.26508326
Classroom,1.78E+18,98.849,-44.11613027
Classroom,1.78E+18,98.964,-41.18141296
Classroom,1.78E+18,99.08,-43.98932671
Classroom,1.78E+18,99.195,-36.45179524
Classroom,1.78E+18,99.31000024,-42.45479456
Classroom,1.78E+18,99.42599976,-43.86434773
Classroom,1.78E+18,99.541,-44.82557664
Classroom,1.78E+18,99.656,-45.8544042
Classroom,1.78E+18,99.772,-45.6997552
Classroom,1.78E+18,99.887,-43.49985133
Classroom,1.78E+18,100.0019998,-42.45479456
Classroom,1.78E+18,100.1180002,-40.73740371
Classroom,1.78E+18,100.2339998,-42.6324263
Classroom,1.78E+18,100.349,-42.2463232
Classroom,1.78E+18,100.464,-40.34252255
Classroom,1.78E+18,100.58,-43.38167413
Classroom,1.78E+18,100.695,-37.74095502
Classroom,1.78E+18,100.8099998,-38.15963316
Classroom,1.78E+18,100.9260002,-38.85130158
Classroom,1.78E+18,101.0419998,-40.53771929
Classroom,1.78E+18,101.157,-41.90961865
Classroom,1.78E+18,101.273,-41.27300491
Classroom,1.78E+18,101.388,-42.8137667
Classroom,1.78E+18,101.504,-43.11202398
Classroom,1.78E+18,101.6179998,-42.11007116
Classroom,1.78E+18,101.733,-41.49055198
Classroom,1.78E+18,101.849,-40.26019122
Classroom,1.78E+18,101.964,-42.8137667
Classroom,1.78E+18,102.079,-44.91847474
Classroom,1.78E+18,102.1939998,-43.82308452
Classroom,1.78E+18,102.3100002,-43.9058079
Classroom,1.78E+18,102.425,-39.23107309
Classroom,1.78E+18,102.54,-41.15109569
Classroom,1.78E+18,102.655,-37.22520279
Classroom,1.78E+18,102.771,-35.23707244
Classroom,1.78E+18,102.887,-37.32203645
Classroom,1.78E+18,103.0019998,-44.0736564
Classroom,1.78E+18,103.117,-42.45479456
Classroom,1.78E+18,103.233,-25.92228345
Classroom,1.78E+18,103.333,-20.90934943
Classroom,1.78E+18,103.449,-24.31858765
Classroom,1.78E+18,103.564,-30.17941278
Classroom,1.78E+18,103.68,-27.00978617
Classroom,1.78E+18,103.795,-28.94501639
Classroom,1.78E+18,103.911,-22.75168524
Classroom,1.78E+18,104.0259998,-24.24913489
Classroom,1.78E+18,104.141,-26.27533003
Classroom,1.78E+18,104.256,-33.80021127
Classroom,1.78E+18,104.372,-40.01777857
Classroom,1.78E+18,104.488,-43.22656484
Classroom,1.78E+18,104.603,-38.75889763
Classroom,1.78E+18,104.7180002,-41.81110089
Classroom,1.78E+18,104.833,-38.75889763
Classroom,1.78E+18,104.949,-44.91847474
Classroom,1.78E+18,105.064,-40.20573406
Classroom,1.78E+18,105.179,-41.9427078
Classroom,1.78E+18,105.295,-45.6997552
Classroom,1.78E+18,105.4099998,-44.15881286
Classroom,1.78E+18,105.525,-43.03649402
Classroom,1.78E+18,105.64,-42.6324263
Classroom,1.78E+18,105.755,-46.44624166
Classroom,1.78E+18,105.8700002,-45.59816468
Classroom,1.78E+18,105.9859998,-45.90657186
Classroom,1.78E+18,106.101,-46.39074057
Classroom,1.78E+18,106.217,-45.05971183
Classroom,1.78E+18,106.332,-43.22656484
Classroom,1.78E+18,106.447,-42.34993345
Classroom,1.78E+18,106.563,-44.20170623
Classroom,1.78E+18,106.6780002,-44.77949754
Classroom,1.78E+18,106.7939998,-45.251673
Classroom,1.78E+18,106.9100002,-43.94746692
Classroom,1.78E+18,107.025,-37.36107422
Classroom,1.78E+18,107.141,-36.29465928
Classroom,1.78E+18,107.257,-36.73836604
Classroom,1.78E+18,107.372,-43.0741769
Classroom,1.78E+18,107.487,-42.00926666
Classroom,1.78E+18,107.6019998,-37.49910488
Classroom,1.78E+18,107.717,-43.42088815
Classroom,1.78E+18,107.833,-43.86434773
Classroom,1.78E+18,107.949,-43.22656484
Classroom,1.78E+18,108.064,-43.9058079
Classroom,1.78E+18,108.179,-47.26296674
Classroom,1.78E+18,108.2940002,-43.86434773
Classroom,1.78E+18,108.4099998,-44.96529905
Classroom,1.78E+18,108.525,-41.4278377
Classroom,1.78E+18,108.639,-41.18141296
Classroom,1.78E+18,108.755,-41.4278377
Classroom,1.78E+18,108.8700002,-44.20170623
Classroom,1.78E+18,108.985,-45.90657186
Classroom,1.78E+18,109.1,-45.3492683
Classroom,1.78E+18,109.216,-44.37542982
Classroom,1.78E+18,109.331,-32.46684157
Classroom,1.78E+18,109.4460002,-26.8859106
Classroom,1.78E+18,109.561,-25.58302807
Classroom,1.78E+18,109.676,-26.2426353
Classroom,1.78E+18,109.792,-29.75358953
Classroom,1.78E+18,109.907,-33.09000121
Classroom,1.78E+18,110.023,-42.14393432
Classroom,1.78E+18,110.1379998,-33.81320437
Classroom,1.78E+18,110.2540002,-27.58066466
Classroom,1.78E+18,110.3699998,-30.73599466
Classroom,1.78E+18,110.485,-34.25325912
Classroom,1.78E+18,110.6,-36.6658321
Classroom,1.78E+18,110.715,-44.64270905
Classroom,1.78E+18,110.831,-14.01978605
Classroom,1.78E+18,110.9459998,-8.902803259
Classroom,1.78E+18,111.061,-11.66737978
Classroom,1.78E+18,111.177,-15.42600457
Classroom,1.78E+18,111.293,-17.49115805
Classroom,1.78E+18,111.408,-26.75223419
Classroom,1.78E+18,111.524,-33.98390762
Classroom,1.78E+18,111.639,-44.4636122
Classroom,1.78E+18,111.755,-45.05971183
Classroom,1.78E+18,111.869,-43.34263636
Classroom,1.78E+18,111.985,-45.05971183
Classroom,1.78E+18,112.101,-44.28813371
Classroom,1.78E+18,112.216,-44.5080414
Classroom,1.78E+18,112.331,-42.70450879
Classroom,1.78E+18,112.4460002,-43.34263636
Classroom,1.78E+18,112.5619998,-45.44797265
Classroom,1.78E+18,112.677,-45.05971183
Classroom,1.78E+18,112.792,-46.90349931
Classroom,1.78E+18,112.909,-46.06498153
Classroom,1.78E+18,113.024,-49.09477682
Classroom,1.78E+18,113.139,-45.8544042
Classroom,1.78E+18,113.2540002,-44.64270905
Classroom,1.78E+18,113.3539998,-44.5080414
Classroom,1.78E+18,113.4700002,-43.18821648
Classroom,1.78E+18,113.5859998,-42.66839277
Classroom,1.78E+18,113.701,-30.57329894
Classroom,1.78E+18,113.816,-24.82095771
Classroom,1.78E+18,113.932,-25.30521466
Classroom,1.78E+18,114.047,-25.19363789
Classroom,1.78E+18,114.1619998,-23.03649402
Classroom,1.78E+18,114.2780002,-29.31662137
Classroom,1.78E+18,114.393,-40.73740371
Classroom,1.78E+18,114.508,-26.41289847
Classroom,1.78E+18,114.624,-22.57162304
Classroom,1.78E+18,114.739,-32.42241237
Classroom,1.78E+18,114.8540002,-41.39664956
Classroom,1.78E+18,114.969,-32.07493045
Classroom,1.78E+18,115.084,-29.17825914
Classroom,1.78E+18,115.2,-28.90058719
Classroom,1.78E+18,115.315,-34.70238738
Classroom,1.78E+18,115.429,-29.55223861
Classroom,1.78E+18,115.545,-29.01957384
Classroom,1.78E+18,115.66,-29.59213712
Classroom,1.78E+18,115.775,-28.26692311
Classroom,1.78E+18,115.8899998,-31.47850497
Classroom,1.78E+18,116.0060002,-27.82517251
Classroom,1.78E+18,116.121,-33.67133814
Classroom,1.78E+18,116.236,-31.71014242
Classroom,1.78E+18,116.351,-31.80249179
Classroom,1.78E+18,116.468,-32.16050641
Classroom,1.78E+18,116.583,-31.72035511
Classroom,1.78E+18,116.699,-31.52833809
Classroom,1.78E+18,116.8140002,-29.17825914
Classroom,1.78E+18,116.9299998,-32.18203279
Classroom,1.78E+18,117.045,-37.51900384
Classroom,1.78E+18,117.16,-32.95938387
Classroom,1.78E+18,117.275,-36.5581544
Classroom,1.78E+18,117.391,-37.45944322
Classroom,1.78E+18,117.5059998,-35.04017375
Classroom,1.78E+18,117.621,-37.12943677
Classroom,1.78E+18,117.737,-36.03892276
Classroom,1.78E+18,117.852,-36.38160585
Classroom,1.78E+18,117.968,-33.41919011
Classroom,1.78E+18,118.083,-35.8068432
Classroom,1.78E+18,118.199,-31.46857256
Classroom,1.78E+18,118.315,-35.61273703
Classroom,1.78E+18,118.4300002,-41.90961865
Classroom,1.78E+18,118.545,-35.39162972
Classroom,1.78E+18,118.66,-34.76019718
Classroom,1.78E+18,118.775,-36.6658321
Classroom,1.78E+18,118.891,-40.9122933
Classroom,1.78E+18,119.005,-40.94178701
Classroom,1.78E+18,119.12,-44.11613027
Classroom,1.78E+18,119.235,-38.22421256
Classroom,1.78E+18,119.351,-31.30143654
Classroom,1.78E+18,119.4659998,-33.83924904
Classroom,1.78E+18,119.581,-25.89088864
Classroom,1.78E+18,119.697,-28.51769597
Classroom,1.78E+18,119.812,-27.65073822
Classroom,1.78E+18,119.927,-31.66941133
Classroom,1.78E+18,120.0419998,-35.02521098
Classroom,1.78E+18,120.157,-36.84831548
Classroom,1.78E+18,120.272,-33.04227642
Classroom,1.78E+18,120.387,-30.61818736
Classroom,1.78E+18,120.5020002,-30.89250141
Classroom,1.78E+18,120.617,-34.74570862
Classroom,1.78E+18,120.732,-33.23476939
Classroom,1.78E+18,120.847,-38.75889763
Classroom,1.78E+18,120.963,-38.44301228
Classroom,1.78E+18,121.0780002,-40.17863297
Classroom,1.78E+18,121.1939998,-36.72017569
Classroom,1.78E+18,121.309,-36.57600824
Classroom,1.78E+18,121.425,-36.41662964
Classroom,1.78E+18,121.54,-39.06287633
Classroom,1.78E+18,121.656,-37.45944322
Classroom,1.78E+18,121.771,-38.0107893
Classroom,1.78E+18,121.8860002,-38.69023411
Classroom,1.78E+18,122.001,-34.6449598
Classroom,1.78E+18,122.116,-33.78723757
Classroom,1.78E+18,122.231,-33.89157383
Classroom,1.78E+18,122.347,-36.52255644
Classroom,1.78E+18,122.4620002,-29.31662137
Classroom,1.78E+18,122.577,-34.57370518
Classroom,1.78E+18,122.692,-36.62979101
Classroom,1.78E+18,122.807,-39.96481566
Classroom,1.78E+18,122.923,-31.9062671
Classroom,1.78E+18,123.0380002,-35.23707244
Classroom,1.78E+18,123.153,-32.61282634
Classroom,1.78E+18,123.268,-33.48154421
Classroom,1.78E+18,123.384,-41.45913824
Classroom,1.78E+18,123.499,-33.22261279
Classroom,1.78E+18,123.701,-32.76130671
Classroom,1.78E+18,123.7779998,-42.88737638
Classroom,1.78E+18,123.8940002,-39.70473966
Classroom,1.78E+18,124.009,-35.5489871
Classroom,1.78E+18,124.124,-32.65824286
Classroom,1.78E+18,124.24,-39.45222508
Classroom,1.78E+18,124.356,-32.73829771
Classroom,1.78E+18,124.472,-33.13798967
Classroom,1.78E+18,124.587,-38.85130158
Classroom,1.78E+18,124.7020002,-37.47925141
Classroom,1.78E+18,124.817,-35.64478832
Classroom,1.78E+18,124.933,-35.92210788
Classroom,1.78E+18,125.048,-35.34497308
Classroom,1.78E+18,125.164,-41.52207975
Classroom,1.78E+18,125.279,-37.98973259
Classroom,1.78E+18,125.3939998,-39.35323952
Classroom,1.78E+18,125.509,-40.04438162
Classroom,1.78E+18,125.624,-41.64934781
Classroom,1.78E+18,125.74,-41.9427078
Classroom,1.78E+18,125.855,-37.05357699
Classroom,1.78E+18,125.971,-36.90381656
Classroom,1.78E+18,126.0860002,-36.73836604
Classroom,1.78E+18,126.201,-36.36414677
Classroom,1.78E+18,126.312,-34.53123131
Classroom,1.78E+18,126.4259998,-34.26694847
Classroom,1.78E+18,126.54,-28.1442005
Classroom,1.78E+18,126.655,-36.90381656
Classroom,1.78E+18,126.769,-42.9616152
Classroom,1.78E+18,126.884,-42.9616152
Classroom,1.78E+18,126.9980002,-41.61735554
Classroom,1.78E+18,127.113,-43.0741769
Classroom,1.78E+18,127.227,-45.6997552
Classroom,1.78E+18,127.3420002,-41.06077366
Classroom,1.78E+18,127.456,-36.68390888
Classroom,1.78E+18,127.571,-36.26012289
Classroom,1.78E+18,127.6860002,-35.16081305
Classroom,1.78E+18,127.801,-35.61273703
Classroom,1.78E+18,127.917,-39.23107309
Classroom,1.78E+18,128.032,-31.58851771
Classroom,1.78E+18,128.148,-29.57615572
Classroom,1.78E+18,128.263,-29.201167
Classroom,1.78E+18,128.3779998,-30.9952942
Classroom,1.78E+18,128.4940002,-36.43419464
