Activity,time,seconds_elapsed,z,y,x
Cassroom,1.77575E+18,443.1903245,0.000532632,0.001597897,0.000532632
Cassroom,1.77575E+18,445.202251,0.000532632,0.001065264,-0.001597897
Cassroom,1.77575E+18,447.2143008,0.000532632,0,0
Cassroom,1.77575E+18,449.226686,-0.001065264,0.000532632,-0.000532632
Cassroom,1.77575E+18,451.2388271,0.001065264,0.001597897,-0.001065264
Cassroom,1.77575E+18,453.2504495,0.002663161,-0.001065264,-0.001597897
Cassroom,1.77575E+18,455.2620718,0.002130529,-0.002130529,-0.002663161
Cassroom,1.77575E+18,457.2737886,-0.000532632,0.000532632,0.000532632
Cassroom,1.77575E+18,459.2851367,0,0.000532632,-0.000532632
Cassroom,1.77575E+18,461.2963318,0.001065264,-0.000532632,-0.002130529
Cassroom,1.77575E+18,463.3078628,-0.001065264,0.000532632,0.001597897
Cassroom,1.77575E+18,465.3197295,-0.000532632,-0.001065264,0.000532632
Cassroom,1.77575E+18,467.3314619,0.000532632,0.000532632,-0.000532632
Cassroom,1.77575E+18,469.3429619,0.002130529,0.001597897,-0.001597897
Cassroom,1.77575E+18,471.3549197,0.001065264,0.001065264,0.001065264
Cassroom,1.77575E+18,473.3667554,0.001065264,0,-0.000532632
Cassroom,1.77575E+18,475.3785298,-0.002663161,0.009054748,0.011717909
Cassroom,1.77575E+18,477.3902742,-0.001065264,0,-0.002130529
Cassroom,1.77575E+18,479.4019585,0.002663161,-0.000532632,-0.001597897
Cassroom,1.77575E+18,481.4136721,-0.001597897,0.001065264,-0.001065264
Cassroom,1.77575E+18,483.4257214,-0.005326322,0.005858955,0.003728426
Cassroom,1.77575E+18,485.4377097,0.003195793,-0.003728426,-0.005326322
Cassroom,1.77575E+18,487.4495454,0,0.000532632,-0.001597897
Cassroom,1.77575E+18,489.4612285,0,0,-0.001597897
Cassroom,1.77575E+18,491.4732473,0.000532632,-0.000532632,0.000532632
Cassroom,1.77575E+18,493.4852053,0.001065264,0,0.002130529
Cassroom,1.77575E+18,495.4971934,0.001597897,0.001065264,0.000532632
Cassroom,1.77575E+18,497.5091511,0.000532632,0,0
Cassroom,1.77575E+18,499.5213533,0.000532632,-0.001065264,-0.000532632
Cassroom,1.77575E+18,501.5327617,-0.001065264,0.001597897,0
Cassroom,1.77575E+18,503.5449636,0.002663161,-0.000532632,-0.002663161
Cassroom,1.77575E+18,505.5571348,0.721184015,-0.187486544,0.435160518
Cassroom,1.77575E+18,507.5490273,0.142745435,0.065513767,-0.521446943
Cassroom,1.77575E+18,509.560375,-0.044741109,-0.194943398,0.150202289
Cassroom,1.77575E+18,511.5720278,-0.118244357,-0.044208474,0.112918034
